incGE50k,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,id
0,41,Local-gov,343079,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1740,20,United-States,322
0,31,Private,47296,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,20,United-States,323
0,63,Private,275034,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1740,35,United-States,325
0,33,Private,100135,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,25,United-States,326
0,34,Local-gov,210164,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,328
0,31,Private,106753,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,329
0,30,Private,177216,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1740,40,Haiti,330
0,47,State-gov,469907,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1740,40,United-States,331
0,35,Private,148581,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,332
0,42,Private,248094,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,43,United-States,337
0,47,Federal-gov,20956,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,338
0,34,Local-gov,134886,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1740,35,United-States,339
0,53,Private,96062,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,United-States,340
0,37,Private,200598,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,341
0,33,Private,146440,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,342
0,38,Local-gov,210991,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,344
0,52,Private,191529,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,60,United-States,345
0,35,Local-gov,668319,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,80,United-States,346
0,46,Private,113390,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,60,United-States,347
0,28,Private,293926,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,30,United-States,348
0,58,Private,138285,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,349
0,29,Self-emp-inc,168221,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,70,United-States,350
0,31,Private,109428,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,40,United-States,354
0,,Private,314149,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,356
0,,Self-emp-not-inc,197353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,357
0,46,Private,148738,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1740,35,United-States,358
0,45,Private,227791,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,359
0,63,State-gov,216871,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,40,United-States,360
0,73,Private,301210,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1735,20,United-States,361
0,,Self-emp-not-inc,205860,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1735,40,United-States,362
0,45,Local-gov,132563,Prof-school,15,Divorced,Prof-specialty,Unmarried,Black,Female,0,1726,40,United-States,363
0,32,State-gov,213389,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,1726,38,United-States,365
0,25,Private,122489,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,1726,60,United-States,366
0,24,Private,172146,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1721,40,United-States,367
0,24,Private,106085,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,1721,30,United-States,368
0,31,Private,273324,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1721,16,United-States,370
0,19,Private,184737,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,1721,40,United-States,373
0,18,Private,144711,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,1721,40,United-States,374
0,18,Private,193290,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1721,20,United-States,375
0,23,,381741,Assoc-acdm,12,Never-married,,Own-child,White,Male,0,1721,20,United-States,376
0,17,Private,148522,11th,7,Never-married,Other-service,Own-child,White,Male,0,1721,15,United-States,378
0,17,Private,93235,12th,8,Never-married,Other-service,Own-child,White,Female,0,1721,25,United-States,379
0,22,,236330,Some-college,10,Never-married,,Own-child,Black,Male,0,1721,20,United-States,380
0,21,Private,132053,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,United-States,382
0,39,Self-emp-not-inc,251710,10th,6,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,1721,15,United-States,384
0,20,Private,111697,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1719,28,United-States,385
0,20,State-gov,223515,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,1719,20,United-States,386
0,21,Private,32616,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,16,United-States,387
0,18,Private,201901,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,1719,15,United-States,388
0,19,Private,387215,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,1719,16,United-States,390
0,22,Private,217961,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,1719,30,United-States,391
0,19,Private,158118,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,40,United-States,393
0,22,Private,347867,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,1719,40,United-States,394
0,37,Private,252947,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,1719,32,United-States,395
0,47,Private,27815,9th,5,Divorced,Other-service,Not-in-family,White,Female,0,1719,30,United-States,396
0,21,Private,257781,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,1719,30,United-States,398
0,25,Local-gov,190107,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,1719,16,United-States,400
0,23,Private,151910,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Female,0,1719,40,United-States,401
0,17,Private,184924,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,15,United-States,402
0,19,,351195,9th,5,Never-married,,Other-relative,White,Male,0,1719,35,El-Salvador,403
0,17,Private,116626,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,18,United-States,404
0,32,Private,110331,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,60,United-States,407
0,50,Self-emp-inc,175339,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,60,United-States,408
0,60,Self-emp-not-inc,170114,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,84,United-States,410
0,34,Private,80933,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,411
0,45,Federal-gov,181970,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1672,40,United-States,413
0,57,Private,109638,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,45,United-States,414
0,55,Private,177484,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,0,1672,40,United-States,415
0,61,Private,213321,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,40,United-States,416
0,51,Self-emp-not-inc,32372,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,70,United-States,417
0,40,Private,187164,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,45,United-States,420
0,46,Self-emp-not-inc,182541,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,421
0,36,Local-gov,241998,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1672,50,United-States,423
0,46,Self-emp-not-inc,197836,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,424
0,42,Private,117319,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,425
0,57,Private,61761,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,45,United-States,426
0,43,Private,220109,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1672,44,United-States,427
0,28,Private,346406,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1672,50,United-States,428
0,49,Private,190115,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1672,44,United-States,429
0,49,Self-emp-not-inc,208872,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,98,United-States,430
0,33,Private,232356,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1672,55,United-States,431
0,30,Private,460408,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1672,45,United-States,432
0,56,Self-emp-inc,119891,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,40,United-States,434
0,36,State-gov,110964,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1672,38,United-States,435
0,32,Private,97723,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,437
0,47,Self-emp-not-inc,107231,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,65,United-States,438
0,40,Private,566537,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,1672,40,Mexico,439
0,28,Private,196690,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1669,42,United-States,441
0,37,Private,35330,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1669,55,United-States,442
0,26,Private,117833,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1669,50,United-States,445
0,23,Private,435835,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1669,55,United-States,446
0,39,Self-emp-not-inc,331481,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Male,0,1669,60,,447
0,49,Private,30219,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1669,40,United-States,448
0,56,State-gov,274111,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,1669,40,United-States,449
0,47,Private,155124,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,450
0,34,Private,185041,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,United-States,451
0,32,Private,48458,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,1669,45,United-States,452
0,28,Private,72443,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,1669,60,United-States,453
0,38,Local-gov,30509,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,55,United-States,454
0,34,Private,245173,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,1669,45,United-States,455
0,30,Private,33688,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Female,0,1669,70,United-States,457
0,26,Private,104834,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,458
0,40,Private,180032,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,459
0,44,Local-gov,196456,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,461
0,53,Local-gov,137250,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,1669,35,United-States,463
0,,Self-emp-not-inc,123959,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,1668,3,Hungary,466
0,68,,286869,7th-8th,4,Widowed,,Not-in-family,White,Female,0,1668,40,,467
0,39,Self-emp-inc,218184,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1651,40,Mexico,469
0,61,Private,107438,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1651,40,United-States,470
0,61,Private,162391,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1651,40,United-States,471
0,56,Self-emp-inc,216636,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1651,40,United-States,473
0,30,Private,190912,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,1651,40,Vietnam,474
0,35,State-gov,193241,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1651,40,United-States,475
0,34,Private,261023,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1651,38,United-States,476
0,27,Private,37250,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1651,40,United-States,477
0,65,Local-gov,146454,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1648,4,Greece,478
0,74,Self-emp-not-inc,206682,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1648,35,United-States,479
0,26,Private,280093,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,50,United-States,480
0,28,Private,273929,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1628,60,United-States,485
0,39,Federal-gov,432555,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1628,40,United-States,487
0,34,Private,238305,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,1628,12,,488
0,41,,211873,Assoc-voc,11,Married-civ-spouse,,Wife,White,Female,0,1628,5,,490
0,51,Local-gov,47415,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1628,30,United-States,492
0,,Private,173590,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1628,40,United-States,493
0,40,Private,87771,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1628,45,United-States,494
0,23,Private,107801,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1617,25,United-States,495
0,55,State-gov,71630,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States,497
0,56,Private,99359,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1617,40,United-States,498
0,44,Private,344920,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,1617,20,United-States,499
0,30,Private,194141,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1617,40,United-States,500
0,36,Private,206253,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,1617,40,United-States,501
0,62,Private,109463,Some-college,10,Separated,Sales,Unmarried,White,Female,0,1617,33,United-States,502
0,,Private,167140,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1602,24,United-States,507
0,25,,122745,HS-grad,9,Never-married,,Own-child,White,Male,0,1602,40,United-States,508
0,22,,219233,HS-grad,9,Never-married,,Own-child,Black,Male,0,1602,30,United-States,510
0,19,Private,240468,Some-college,10,Married-spouse-absent,Sales,Own-child,White,Female,0,1602,40,United-States,511
0,32,Private,105938,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,1602,20,United-States,512
0,18,,276864,Some-college,10,Never-married,,Own-child,White,Female,0,1602,20,United-States,513
0,22,Private,215395,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,1602,10,United-States,514
0,21,Private,119309,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,1602,16,United-States,515
0,21,Private,180339,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Female,0,1602,30,United-States,519
0,17,Private,209949,11th,7,Never-married,Sales,Own-child,White,Female,0,1602,12,United-States,521
0,30,Private,48829,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,1602,30,United-States,524
0,18,Private,238867,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,1602,40,United-States,525
0,18,,214989,Some-college,10,Never-married,,Own-child,White,Female,0,1602,24,United-States,526
0,17,Private,225106,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,18,United-States,527
0,18,Private,414721,11th,7,Never-married,Other-service,Own-child,Black,Male,0,1602,23,United-States,529
0,19,,218471,HS-grad,9,Never-married,,Own-child,White,Female,0,1602,30,United-States,530
0,18,,261276,Some-college,10,Never-married,,Own-child,Black,Female,0,1602,40,Cambodia,531
0,17,Local-gov,170916,10th,6,Never-married,Protective-serv,Own-child,White,Female,0,1602,40,United-States,532
0,21,State-gov,145651,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,1602,12,United-States,533
0,19,Private,124486,12th,8,Never-married,Other-service,Own-child,White,Male,0,1602,20,United-States,535
0,18,Private,77845,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,1602,15,United-States,537
0,,,278220,Some-college,10,Never-married,,Own-child,White,Female,0,1602,40,United-States,538
0,17,Federal-gov,99893,11th,7,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1602,40,United-States,539
0,17,Private,218361,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,12,United-States,540
0,18,,171964,HS-grad,9,Never-married,,Own-child,White,Female,0,1602,20,United-States,541
0,19,Private,283945,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,1602,45,United-States,542
0,20,Private,289405,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1602,15,United-States,543
0,,Private,132680,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,10,United-States,545
0,18,,51574,HS-grad,9,Never-married,,Own-child,Asian-Pac-Islander,Female,0,1602,38,United-States,547
0,20,,369678,12th,8,Never-married,,Not-in-family,Other,Male,0,1602,40,United-States,548
0,46,Private,155933,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1602,8,United-States,549
0,18,Private,41381,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1602,20,United-States,550
